index,NO_OCDE_AREA_GERAL
a8596611e5c7a89f7072a930230a40c4c30bbaf0,Educação
464aa987b1ef8e2a4f4b0d1c476cd1579cbb0794,Educação
e17f743f89f7537e14741b33654005158a51e4fb,Educação
99dc7ec537c0abf035db5d862bda594de97f6370,Educação
e5ee6917f79b10d46583d8259cbe7c92899ce7b7,Educação
bca7d90e2b87a413518d6b50f5113bfc5d439d18,Educação
5a30666358b9ae1d6cbf35dd140cc0eee08fad97,Educação
8f1ddb711b9f7c531278be0aa90b6f2cf5a2ae03,Educação
366b76c0e2746829743193732b55e9e2ee243369,Educação
08cd184575ac3eb9c8d033faf65390f89af9cbde,Educação
611088c981a8474513b3093381aa588c6409d0f4,Educação
ea0fcdbe9997ecc0fa80c6f94d85c3d09b7bdcce,Educação
21436f90b87b91e226023bc956beb9b3a7bb22ae,Educação
072ea7345b35e0fd3641472d5016eb095f073435,Educação
247abd1d7f845b05ab3c3b6a533e3409e34f25c9,Educação
b2d69cc74907e17fc3dcca105bc510f2c7633240,Educação
49fc9a1c2db8c764db3471dfac2909798d6dce04,Educação
4ef1572940179b8f829440acad6067be7630e91a,Educação
361f3356a3fd2c74e73ca378113d57b44f30ca38,Educação
e11bc15d113c99ca5399e56b9c240b3c35e185bd,Educação
0c795fee4ea948323abe2df265b8f61ed2601ca0,Educação
70e607f99ca402b7c4d72de3104d72eb2bcf6044,Educação
565971a58cac9500c10ea28646a89995f0cc09e5,Educação
5ac6da313ff78db83bdd01977070d7f8444ac2db,Educação
a4ebd1e5056cbaf000e7c30d9f1fa0668067509d,Educação
369e871be9a7a5f6587b137de2922dd56602d8c0,Educação
beb9d0109fb8bed1d6f4388f5dda5768fe919f30,Educação
f85986bed0b26aa2c02ac85ac172c94dcec49130,Educação
3c08b9745abeed01707d2b86d255932efeb3245f,Educação
d5e5ab23bc0b779009424019cae3bda0f827c3d6,Educação
a2452be25b7e7ae741d008aec41a1f7e0f7ca32c,Educação
f75c03f3d4def5f9f84f209e12851174329414f0,Educação
c46c2f70ecae39c1951a4a1730634a5dd7163e94,Educação
3a2435b068dbfa166734af0f13aad1ecf37a6534,Educação
ecd753c4aa1c52b3963b23ca44b5a0f8dbdaca5a,Educação
fb056a9b1c8bc33fcf0c49a6189fe8cd7ccf4908,Educação
69f1b1c818525a453a82d928335d2dcf9fe1ec64,Educação
16345ea75ad3e13bfc6b9089f1c8eae52b455c1b,Educação
21912448593e42c3d878f8c2b0a411906b0c1464,Educação
2d5b707ddfc21ad86721b9f3c74fae4fecef8179,Educação
3674b67498fdea5eb1bab46f6e4e96384e7029ba,Educação
3ee9e34cbb55f37c31594d5bfae72d6600c03182,Educação
a3b0c03922e19da323299e01a26c57c7764c43a4,Educação
3827773f7e82133e25be3aba5b1456b1b6a18d7f,Educação
77a03adf6e7b23f60757dfd34904527633a98445,Educação
405f58d6b8148ac33eea539c928d01b5bb3b87c7,Educação
256b90d031213ce4c2ba6a01269adc8a94464fb0,Educação
2386ac2fc0e0397dba0c1be89676313f362f3922,Educação
6290662d3c95d8fcf4fbc50698939492fbe0809b,Educação
a1d70cee2c2d8adaeae0178e8915070ea8763eb4,Educação
5e3df836b570e51c028fe4d00f26e6757cff22e9,Educação
ab9a9af122cff70b0d86f8ffa34b0cb9ba53cde0,Educação
0f9e0abc2dabdfd95d86dd03f50f9d625479509e,Educação
58fc13ef2b8141818d13e3a3b572a6340b2ecb32,Educação
d6689aafe9ae4d12d0d8d20cd8dcbb4a46df7d81,Educação
1ca9863ead921e7cdec69e7a6f0ac99a219cd969,Educação
15e4d626d946c847c07d4f9fb580b6af7eb601f0,Educação
4db8baa869765dad92dbd2fd83e761e248e91f67,Educação
e37907dd4645ad2efe15b7097543b4465ae23319,Educação
9d5af4165f74e97c333d10df29cd5f57958b2140,Educação
7f9758f2f05397e657d5a8a9b18d708de7ffc6cb,Educação
788251c65b24e52358fb926680c3dc2b25d234fc,Educação
6a88333b12d85eba03d561f24a4c40bb49fd9a86,Educação
be0ac7fed71a3c1a4b797b2b6eb43462b9f7f421,Educação
fe3efb166afe43988620a9fd5dda3413d6ba0059,Educação
1c96e5b08781c3ae036f095a92c596e85589d633,Humanidades e artes
872f451712257832a461ff2a5d6d476406eb1c60,"Ciências, matemática e computação"
753fce8ab64b5578b32ddb2aea3bea08de6a6cf8,Humanidades e artes
372cabc9a132bcc09ffb45427868a48f4872daa9,Humanidades e artes
53f5bacb74600f83c08fd8e10e171d6a25dd1b21,"Ciências, matemática e computação"
45c07ac7c1ec379600b90cbcb62e9e99484cd97a,"Ciências, matemática e computação"
ddfd30b04cadcfb66d722bee7120eb04401eb8ab,"Ciências, matemática e computação"
67c1b4fd8730ff99a95dfbe2ea58516d66c89b00,Humanidades e artes
5a528b9d53eae1e7353dcb7d82f857b6ac4b1ad5,"Ciências, matemática e computação"
6b16eea4f9e34f969ef1bb476446856669be4767,"Ciências, matemática e computação"
43726ef2994d164d2f98fafd1b600587c1378cde,Humanidades e artes
ae55586d246610331c19a143ce6ef7bb7b3851ca,Educação
f35c4b8be9e3050f985e7d0631ba57c56988f3b4,Educação
b2e8bb224bbc947559c5d5ab653d6716e526b1e1,Educação
e3ee32b083f88e5ffc8771867f7358836d5ff05b,Educação
695b7e7d1eddf066981b2465dba247f00ee0576c,Educação
a931ce2747ec15ee89b1a429bf67022e87f8c3b2,Educação
d4ce73daf7a4060dceda1f36b1439875f7d02d27,Educação
6f8f5468e6f1fed540f1ec0e2332d4f1d9f35266,Educação
5362b4408d61e77a711f1cc31e10c8006554ee7e,Educação
fa5a0a9ace1b11a194e3e86a4ee02cffb57668df,Educação
08334913419c78f75e578817ee6d704d9d9c93ab,Educação
8dafe4df8783853545e0c6d98a707255d16f7532,Educação
b6800b27781199974ca864b7e8d4f751eb20bdc3,Educação
acdf6b1f80f38ef50d45e69cef7abe42e9548070,Educação
3bddccd00bdba4dc2fcef9c4d5c2a1c6c84a879e,Educação
a327fe2a78d49770f8a98dcd3ca21054f1d30dbb,Educação
d0d1381676d7a65218988f61e74723084e0e147b,Educação
e5ee5d16f2d231af48cf04ce58d09d67b3b28715,Educação
ba7757067fda11f5900525f7df92a747dbd17f33,Educação
14dd743a5c29d86bcd0cc1440dd4e03196967ae4,Educação
ceed9120f06afe5156f016bfb899e21d1434461f,Educação
9efeaed1f3e9d708c8bdd6c0dac32ab9430b196b,Educação
fd3f9caf5769ed6490df5960b2a18d9c54f19efa,Educação
edf404ccb32d1d0f94fac090cd8d7899e90bda5c,Educação
2f95006d56105199f8a856fb935bcf52940862f4,Educação
756b8c12730f989c0a9c0e5ddb3b5b7cc3889e00,Educação
220671cecaf2ee2adf1818c68f6a9c625386a25a,Educação
c35fa217cf01ae112b8b906bc178d37eb455e9d8,Educação
cdfd6d2954333e6866a3b8748a572e5bc9ea8cd4,Educação
bb1028faa8f4013699650d65c81b24bfde68cf5b,Educação
e2ccd46250a67c63a491a3a7ee2622b2c0f1efc6,Educação
a8b6a63a5320a5cbd3016473741f5393e4f8d82d,Educação
d7951317d5b0505c6ab29f7f352c3a2c88bce8b7,Educação
30407236c58613b649b36655def933c7df58faf9,Educação
3190b3ef8b20fe2f066ab06ea1359970e43aa066,Educação
8f38a68c44d6d9ae62736d532819d6b8fd0aa8a5,Educação
3132033d20745f741e8f32f9b5a7422263964d3a,Educação
616858fa4f915525bdda3676e84fdb0130d11828,Educação
1066b8257171dacc7f8768d2135b383eb7ae1a1e,Educação
a7528b29c3f1f667c4c23328cea8df9376814e10,Educação
58b384c78671a688fd1b06564fb263bc46dac3af,Educação
252b955f8b77a33823b8f53e2bd8fac22a410643,Educação
0da66358a01df57e8abba908e2051af3dff0dbf0,Educação
d14fb257bd6dd25cbfd273adc3f3a9b3a3ed8937,Educação
c26c49f256ee280cc5d9180f6fadbc05daf1ef3a,Educação
e884bed792567202ac45521cd38d66bae97f1619,Educação
42aba885e1765e999afe6cd89a01165e005c1b9f,Educação
aefdb4b34c199eac84f66d2abd732f13b07c150d,Educação
530892380dbaa6e8fea7c47cc8ec9205c6a03155,Educação
926c40c5150a6e17268b388e1db5b4826caf3507,Educação
12d52bb24aed6c0ad5b3829a4ab57c9a053b4424,Educação
aabf43cf702e3723d3fbbe68f1a622937021b8da,Educação
b3ef77eb3115c7e4aa38e1d04b76ffdf6f7f0fa7,Educação
75ff3359c6c48a980d9475416406346c331dac51,Educação
5dac15618094864ee388776071af548c70c5d24c,Educação
756a558db69662703fc187edffed8ecd2feb848f,"Ciências sociais, negócios e direito"
99854ffe0a4363ed54301368b851892839b5bd2e,"Ciências sociais, negócios e direito"
36cfd922fc70e7642e82c92f10c63caf64f63285,"Ciências sociais, negócios e direito"
4eb76dbf6690cfc81727ec53a7efe4fe178a36aa,"Ciências sociais, negócios e direito"
fadf72aede7898b536cc5000419d5ede461c5659,"Ciências sociais, negócios e direito"
29ecf0db299a68edc38270d4b9be39c9014df5f8,"Ciências sociais, negócios e direito"
a711944aeb5d66e5d701d142137b52a212bbd07c,"Ciências sociais, negócios e direito"
a89daa5a844c896507695646372988b5941d3b11,"Ciências sociais, negócios e direito"
eed697d5d046993a46f199efee80ece17fb56335,"Ciências sociais, negócios e direito"
592126489c25c796e6f76f2b5d9fb5ad30ba1f37,"Ciências sociais, negócios e direito"
465b1d93ca6a28327fcd1794161b3cb57d70300a,"Ciências sociais, negócios e direito"
1ee9dd9de828a2c4e6423789cadf9084966e7655,"Ciências sociais, negócios e direito"
1757c7cd2e3c5adf28dd73eeef2a6d079340c72f,"Ciências sociais, negócios e direito"
56b278c8f6bfe8f6426f4a632bb402b8b450a5ab,"Ciências sociais, negócios e direito"
ba820657f05df05ef796eeccb2233dedbd78660f,"Ciências sociais, negócios e direito"
e46163a0ff29d07aab0ac851a877e2339fffa326,"Ciências sociais, negócios e direito"
a57456912886c649f8fa00abb607072c74deab00,"Ciências sociais, negócios e direito"
ab9b2f1c3347804fd3755af0f3757457ce034daa,"Ciências sociais, negócios e direito"
6c6e4cade036a42183bd844eb320942fa94a5d05,"Ciências sociais, negócios e direito"
6d4acc08dbd033d0895958ad87ea8fc847e82477,"Ciências sociais, negócios e direito"
ce81d7d3b9a94451911996b5f2d71fd63b2de5cf,"Ciências sociais, negócios e direito"
955757b74b9251e40a9e564874790b015e48fc42,"Ciências sociais, negócios e direito"
8f9b95b9e6436d322710a4fd550ab3e892564275,"Ciências sociais, negócios e direito"
d08c015a3d06cc47fc79e5c04e8da29e6d39c91e,"Ciências sociais, negócios e direito"
7b60f9e7d246f01a6c981193293d57d3b98a877e,"Ciências sociais, negócios e direito"
ad3bfc3ce7be8d75b1de08f07bb2ad1d7b41ada9,"Ciências sociais, negócios e direito"
2a817c2e14ac965cbf8c5d1a2653ac353ce91fd7,"Ciências sociais, negócios e direito"
16019f549f2651176cb0cc9fdd4c03d619f0a4bf,"Ciências sociais, negócios e direito"
c63288ae5c0dfd35ab7b3059999ad0fb7247c5de,"Ciências sociais, negócios e direito"
f30a05ee11fb198cff480063d3be7624365eeddb,"Ciências sociais, negócios e direito"
2681b4e64ee22a880d4cdd0ff635ca60ff1cc6c7,"Ciências sociais, negócios e direito"
650b402460c69da055ac919bbd086718c176f276,"Ciências sociais, negócios e direito"
11e4fc0f4cb1e942e6e96bd3d0c388003165c7bb,"Ciências sociais, negócios e direito"
fa4716053ff5392bf69e9c7ec0911a1e4a04945c,"Ciências sociais, negócios e direito"
e5f156d033716312fcfa07e1faec72ecdd70e266,"Ciências sociais, negócios e direito"
305e480d6c36e0f36fb9bfc447d6794b0066cf63,"Ciências sociais, negócios e direito"
4aeff88e35ccd8040d139e14023e806c7d051077,"Ciências, matemática e computação"
3c75d71f1daad1eddfac6cec8368b56a11d2aa52,"Ciências sociais, negócios e direito"
c42f931304a5efbf7d1690468f2b39df8e7922ac,"Ciências sociais, negócios e direito"
ffe9d50ae22f383745e51ab8c33562296961a1df,"Ciências sociais, negócios e direito"
800cac28f9c931a2514cc638afdb0a762f6103d9,"Ciências sociais, negócios e direito"
0f1c944963d51981f7edb594dac80446add8e4ef,"Ciências sociais, negócios e direito"
d5dea9e13fcc5516c15ddcb6599dd0f1b34c935e,"Ciências sociais, negócios e direito"
ce6163e9bc1df434f523ee8fa7c774ce5be6ee9d,"Ciências sociais, negócios e direito"
ab0f6c86669dc84d5912251b62861314e20fe5f2,"Ciências sociais, negócios e direito"
abdabc117c6ba94a34f3310640c9fd300b1e384d,"Ciências sociais, negócios e direito"
11f0300bb78a29922c38138d5ad58c8d405f4481,"Ciências sociais, negócios e direito"
86f6aa675db1a4dab62a34ab30e626a995764585,"Ciências sociais, negócios e direito"
849325930b4dbc21e0948a423e8087843c2dea53,"Ciências sociais, negócios e direito"
634df56ae9bfde42bc4fd67ec09e4fa369a02c0d,"Ciências sociais, negócios e direito"
9454d0600fb426ea97ac4bb4a60c27d4a0d5c675,"Ciências sociais, negócios e direito"
ac1b3a85fe8fe32cc1753ce44c78099d99566c66,"Ciências sociais, negócios e direito"
f655333b885d40dd8323b39143948576afeebcf5,"Ciências sociais, negócios e direito"
47e73524f78ad9aa0d4e16f1b6f4daa82e923f27,"Ciências sociais, negócios e direito"
2ddc2943fa977001207bc4550e384e148cb943e0,"Ciências sociais, negócios e direito"
1b69b9d3b2c084fda02e380d41a81f92aca35055,"Engenharia, produção e construção"
a1b9b06af2169bf384eae4ffdeee103c731cce6c,"Ciências sociais, negócios e direito"
9720406bbce555cc2052329a69eb82d3f66a504e,"Engenharia, produção e construção"
b2173b17c696fde4dfd9dec27ae447a704ff2ced,"Engenharia, produção e construção"
dab288e0827184a364f99c6c70efc6f11cd20fb1,"Engenharia, produção e construção"
e20a3d7b909f1103d552cf268a4aad50cdf39807,"Engenharia, produção e construção"
48ee4f989310f4176af8d2fa8de7cebeda2f3da0,"Engenharia, produção e construção"
04d6dce847b08bd74c691ca1dfa8121a14ae369c,"Ciências sociais, negócios e direito"
2964ebfbe88fb2158b1c4eb2edad5f70e01c6bcc,Agricultura e veterinária
2cecf9ccecc1bbec44979ccf9d2bcb8cbbe9d7e5,"Engenharia, produção e construção"
2f26ac4b7d650bd330d1d40cf823d0170b39f115,"Engenharia, produção e construção"
6fd107db4a6b4da3407f2f2db9f6cca981b9df61,"Engenharia, produção e construção"
8e3a02bf8f08b5208590e5ebf04a357ea88350bd,"Engenharia, produção e construção"
0bb87929ba7a1d3afabee0b836711ae162e97be5,"Engenharia, produção e construção"
25555b739a6f05912ed900a964172482a2d12039,"Engenharia, produção e construção"
55a00ced3c7166e6f7451b5fafec110a0c4b5175,"Engenharia, produção e construção"
2bc018fefbcfd8185a5dbdcc392684502111b734,"Engenharia, produção e construção"
f13c7763b0a60a4a9767ee142701588dcbc5002a,"Engenharia, produção e construção"
1c32a485631e1889bcf89eb49a489d747ea79d25,"Engenharia, produção e construção"
20e890e01324693f7ba695d3486e7ce28e1d2213,"Engenharia, produção e construção"
81403f0ce983ca9778f8a087654f9565feeea96d,"Engenharia, produção e construção"
aa3056c46592acf42df75d6016f772ab0c328eb7,"Engenharia, produção e construção"
890199828eeaa513f5f5bd984140f4ba1f9009df,"Engenharia, produção e construção"
bf335793c0dc2d85ff93e91b26f8fa35c3e81ca4,"Engenharia, produção e construção"
ac981b38730e94e2b8e0827f9a1d1fb1c82a237a,"Engenharia, produção e construção"
d1493f7b89482c9afb494cdbe23c32c0f68ee146,"Engenharia, produção e construção"
68c68e742acd5078601c2395ab2e6afae40f3ce1,Saúde e bem estar social
49b0545fd019600d3228325bb03e4d4c7a427cb1,"Engenharia, produção e construção"
c18bf6467e9daa918909dd88151e9e4f565a44ad,"Engenharia, produção e construção"
c1c0bb0d41d1204ba0615f2a5fc7862316890ecd,"Engenharia, produção e construção"
3c084bc6681d692a67880d2035c8733350074b7d,"Engenharia, produção e construção"
b103cef897d48c13be1b868bbbf98824b3d1aedd,"Engenharia, produção e construção"
b7fc6edb0c65f30be714162ad6dd99e426e789b0,Saúde e bem estar social
816d5b1c7af945f71b21daa5230ec1349704db85,"Engenharia, produção e construção"
ec7d01c2660e59e43220039e5f8b98759635976c,"Engenharia, produção e construção"
c294c2b934d8e4503a1d736f8c0329f3d50536f9,"Engenharia, produção e construção"
26d66825d88e038dabeb03090edc16765624f154,Saúde e bem estar social
46d9381aeb9a3fdc85fc49a5aa465b832a142ae1,Saúde e bem estar social
d565a0a248a1125c1a972df583947ce143b95d83,Saúde e bem estar social
7b14c72a674393229a1a96651abdbfd8f41fb670,Saúde e bem estar social
4e1c027d1819e12fbc415cb4bfc9c62b0d5bf9f7,"Engenharia, produção e construção"
43ce22408eca0245a3c59ad025529eb73f41f66d,"Engenharia, produção e construção"
7320b11ba4b1a10ec94593590390bdd7f976fd51,"Engenharia, produção e construção"
b2e0b54e285c857960f590ef002ca65f7dcd17b9,"Engenharia, produção e construção"
7a28eb3eda08743ac6576dae085b18b29b9a32d9,"Engenharia, produção e construção"
c5847b4099ae117159bad8bb4538309a79942c0c,"Engenharia, produção e construção"
e411f5dd4ebe8822535c36bb8e767e8e87231114,"Engenharia, produção e construção"
e7b3dddb76d6a514caa1e8aa4bc81724b4f031a4,"Engenharia, produção e construção"
b6061bb4a1ab76f4f8e4e0511753be1ee067ac04,"Engenharia, produção e construção"
0f09977441faa94ad48a931ad64df06b51c12679,"Engenharia, produção e construção"
09f459f2a717f70fc06e099c02184651729258d5,"Engenharia, produção e construção"
857bf64b5f084587cb24e7450d219dde08fe37fa,"Engenharia, produção e construção"
7f9008e70f1a7a16b35f9b5484b61cd769a81bf8,"Engenharia, produção e construção"
254e2de028e909939047198bc515dcf4b8352a04,"Engenharia, produção e construção"
f7437c42af87d325b331d5d111e5c51673a57ba4,"Engenharia, produção e construção"
61d57fc485a1b57e90de8265c69ff6781f27dc83,"Engenharia, produção e construção"
3018736ea5cfa5aa5de0d6c5959666416f4a511d,"Engenharia, produção e construção"
d25a39e0a1e6e90e56388ee124d2d8a270a00b0b,"Engenharia, produção e construção"
3347e54605a592183380156ec5a47bbdf3e9f8af,"Engenharia, produção e construção"
1ac0341cbb512c0abc54c31c614e512079a9d0c3,"Engenharia, produção e construção"
9117c06472c29a23a88d3b3dde9069ad3a62cbef,Saúde e bem estar social
a70bef3e500bd2e2cc416472e14f310bd0847189,"Engenharia, produção e construção"
548f7d3868596b2324de37d85ecc0750640c3987,"Engenharia, produção e construção"
56b86f645a30747ca46603331e2ef2b641a6cf8b,Saúde e bem estar social
0d120fcfe6074ef7b3d3f25d35924eb67ba244ad,"Engenharia, produção e construção"
0cfadf8620581ff36dfa322d8dcc26bd215ccff7,"Engenharia, produção e construção"
65a98e4c860cf8b6d97ce601947e4ca6196287b2,"Engenharia, produção e construção"
f62db2f7c6b5774d74f2dfc7bdcd25fd61bbae94,"Engenharia, produção e construção"
1d7deb132abea78986b5daec466eb54bcc052179,"Engenharia, produção e construção"
c0b1508bdebfe377d6558aa519fcff769bd677b4,"Engenharia, produção e construção"
25d40d3ad9612362a6e25c03a2c9d0da24ac0ea3,"Engenharia, produção e construção"
eed72f7bd3758fd88cae7a728c4477f72c5e56eb,"Engenharia, produção e construção"
d9dadf8798fe6667aa6fdf701942ebc8f37c0aea,"Engenharia, produção e construção"
97ef58bc1eb6cfadd2f5ef12070f8d7670f879b7,"Engenharia, produção e construção"
f46743bf9d1841141b4b93164a53d3d140266c66,"Engenharia, produção e construção"
4083f3d60b09f4301d9e6c2669b452d8690b6c58,"Engenharia, produção e construção"
273e783e4a8f1ab494adaac03464a9dcdbf8bc42,Agricultura e veterinária
d3efbe0c3c2b7aee87794acf67ffcbb788bdcd3e,"Engenharia, produção e construção"
152c27613036b4a324825cc2e43b3f4e70df9e58,"Engenharia, produção e construção"
a63a0460fa5355fb9cc7699d18ee9e893613a6b6,"Engenharia, produção e construção"
7b2dcb71b35042da92968b58e00713cd9cb0a992,"Engenharia, produção e construção"
203678c69d603b74aa17d2286fcb053771605022,"Engenharia, produção e construção"
dd8623f5d436ad4ef36ba151ac0769793e108318,Saúde e bem estar social
8ebdd26e8c2c55998561a3345d1b7b1a3792ab6b,"Engenharia, produção e construção"
654e35e6ff52262bed9ce04e5189ce03a2b53c20,"Engenharia, produção e construção"
b7bbe15da1558c176eeb2568ed4ff9480e4965e7,"Engenharia, produção e construção"
812bd4989b334b9010cea31f63ac93d713c7d5ad,"Engenharia, produção e construção"
7c77d4faa2bc41467628c33250f951d8802c4044,Saúde e bem estar social
33212935c6da233af6c611f61ea33b20392ab9a2,Saúde e bem estar social
96428f825d8935f7e12292590599eedddc1e4372,"Engenharia, produção e construção"
6cce64e436928e648b56a87fdc05fc652b0c4c1a,"Engenharia, produção e construção"
4f5b819db4b84918492bb1741bc186ca28903004,"Engenharia, produção e construção"
6499b9e497d0eb4b1face6e472a4137df2848df7,"Engenharia, produção e construção"
df0c5d89709503d3093302f917950e3ea055219a,Saúde e bem estar social
1358841b72f321dfbd9021ee7f63838701f9a10a,"Engenharia, produção e construção"
89783f4f4892709312f8122f5193d2b6242dd41c,"Engenharia, produção e construção"
af2973a780aa77a8f9dd748f2632dd04c697e0de,"Engenharia, produção e construção"
f45d4bab68885b284355798a2a8b2fa198698234,"Engenharia, produção e construção"
78dc87025452b511542ad711f960fd2429d119e3,"Engenharia, produção e construção"
9a84b17c7916325dc35b27371d6e2cf78d2aa59d,Saúde e bem estar social
5bd1f6c6eb602365f5de8c1daa6a3aa1ae63b4e0,Saúde e bem estar social
d22dcbb20d5bd78d8c1b1fb759af7af23b452a08,Saúde e bem estar social
2bc13f9ba56df307d9b8d435abf07848a20c062a,"Engenharia, produção e construção"
6ae2fa6552270e737e3817324d3ce9dfe0a4bca1,"Engenharia, produção e construção"
9a375ded48e6d31123b915847912c9263eb41e89,Saúde e bem estar social
57239bedfc4d860582e9a4a3901bedf79320d4bc,"Engenharia, produção e construção"
de96cb85dbed97bd2cfa9c15567e03d61d8fb402,"Engenharia, produção e construção"
1b2a6edd505fbef26796e10f3077cba1471000e0,"Engenharia, produção e construção"
bfe335666fbf268ae678a6eb5740706062375288,Saúde e bem estar social
36dc28aaaecf56ff65a84e139be4b7f8462fa587,"Engenharia, produção e construção"
8d0cd2e937d4b651d8fbfce1c6fa9782d558875c,"Engenharia, produção e construção"
0228b21129ed9e83a53fd62ae4b9ab60bc265751,"Engenharia, produção e construção"
bd996f9ab36539b325334251104dbd3dfa9829aa,"Engenharia, produção e construção"
3ebd850ae318491e465785a5bd75d10c4482e036,"Engenharia, produção e construção"
b0e0c0c53881ad39da6fd6ac0face2bdd44b1284,"Engenharia, produção e construção"
b4fb170a91b217dca0b93bd078feb60c17b576b0,"Engenharia, produção e construção"
37106885d13860e9093e3cde9d16bd8bb7682aff,"Engenharia, produção e construção"
4ebeecf8a8858e097e6502b64c6aa2aedbd1e579,"Engenharia, produção e construção"
968bf55ad7dc30f7f508cd12832e06313901a539,"Engenharia, produção e construção"
97144b7d679b8a4ca31804bfff237d60201f84c2,"Engenharia, produção e construção"
276811c87f6e53f6e352b1eb6ae799ca05d579c8,"Engenharia, produção e construção"
a452c462a8eb06a488cebf1337c8fd150caeeb16,"Engenharia, produção e construção"
4af9462c518180183d036b280bf6805cd0ab4ca8,Saúde e bem estar social
f30cdbb7475235987c880bf0d93c58f2fc6d8902,"Ciências sociais, negócios e direito"
aac41d80d632c0cfd09bc3456d503afdbf8fbad9,"Engenharia, produção e construção"
5c8c593777660202ff4049f3c392e749714610e7,"Engenharia, produção e construção"
e7fcd50fce24439c45489fe376fe06b9b82f88b5,"Engenharia, produção e construção"
6ef84f9880104305bf76d6f292e1d1468f645da1,"Engenharia, produção e construção"
13cb8c7d15005e86ef109292bcb413f6214ae445,"Engenharia, produção e construção"
2c62bfe89c9761968b36aa7f8cd5f25bbe63eecf,"Engenharia, produção e construção"
f36885dea19991027b14bbe324b01ef787490450,"Engenharia, produção e construção"
d4a694f854fccdae0342b8bfd5e67d0e7ee369fc,"Engenharia, produção e construção"
fa6fecd76fa9a4e7ae19b6b1fad612b0839fb47a,"Engenharia, produção e construção"
450ff8a7e14674c44c7cd2bfc684d2b42bd6159c,"Engenharia, produção e construção"
db7dab8f79ab37009d91e33f03254f682a113ea9,"Engenharia, produção e construção"
4edcea9ca3948dc8c9484121c3946429e04aa73a,"Engenharia, produção e construção"
4dc0bbc4f0283e074324323611aec86790c81034,"Engenharia, produção e construção"
8c7b87638f6f0a741de7b10c4b112d2a35a53c63,"Engenharia, produção e construção"
dfb7e5a1ff24327a43e8f71a4f7fcce7e94ab379,"Engenharia, produção e construção"
f36c13e201d1347511a57c53caa0a74f4eeca2fd,"Engenharia, produção e construção"
6f319eb7414f30d3dceaae8228db22003670cc10,"Engenharia, produção e construção"
0d5f2b729f7d917503903351b82bf446874d3967,"Engenharia, produção e construção"
038d8795dc5460f880746b69c5d22d7386b40037,"Engenharia, produção e construção"
60c21d04677cd3fd30e5cd7f44430cd195c93f25,Educação
46b30c42fa4ba930b105af3be4f7ed06e20959a7,Educação
47ab3b0496da75bee48cd7f1634896c5d6cd06cc,Educação
6a6528b328cf8800c36a8e323693a45e1bf20b24,Educação
94737a7036177fe170d6a3c92593c58b1d9cedc4,Educação
9d0f1cddbd9c57339205ae4807c90d762d0fd474,Educação
3c2238565476c79a79c499ccd4795351ef819013,Educação
55396340724faf7c1459b48c7bf011b6099c75cb,Educação
46685e5790463187c1f93306760d6214c07e181f,Educação
192b82cf5732587d3b6028bf65e5ba519414dfe1,Educação
ce80b5ac2fc18ebef2f5473824d5de5c4568c671,Educação
c5a9688b23f37a5b591186561afb5cac7f654766,Educação
f22ddbf54f4a36653a4a7489ecf42bb63ca7fd12,Educação
f589c4fae7a28d43574ba9fbcbb69bebaa79ce63,Educação
71cfd5425e86da6e30f27c40b2c00382a56bf834,Educação
82e3a3a3b14cbc5bf4a9930a39ad5f387dc244f8,Educação
3fda91913ecf13a5c7d2c8c7b28dc0bf92c5fc99,Educação
55ce2dfd9ec288148c21e89915109cf23820825a,Educação
0943a38765eacbc671fdc3ee3fc827267ab41ed1,Educação
5f134a34c1479a67ae4f58cf25ed8530404ddf99,Educação
137c2f0cd8b0775f09201fc6705451253fbc2e73,Educação
2a349de496c0e98e1dfdb514f90f702e5afd3e67,Educação
0d08c1fd42644c2a82cf7a56dcb67760a9f2222e,Educação
21046259ca23043fdb26106b2ba9ffe8d11dd689,Educação
cac90d7da386837f160fb54f878de0b13c4bb15a,Educação
adf9898e2c86c8eabbd18de72b3ce875c7fd389e,Educação
7111a95b9fc38e7f910f9051a95407f246d1a8a1,Educação
a0d3933f2fb4c1dfd380e086ad7035cdcf1ce67a,Educação
bfeff03d19b463272fd8538109ed0280e3f999a1,Educação
d5cc733f8913c28876e2e3570189ba9cec3520f7,Educação
405244b23ca2513343a5e3628eed2ee1651c6cab,Educação
b2265dd88e6933c85f61a876dc2225d066a6df4e,Educação
f43bed91c3dab365e2b67f15e14efa03bd351b6f,Educação
da0e96081df2a8a6e3a66b08a4bf84aed89850b4,Educação
69b5b2dac9d109591e3ec0fbe00c08b4a90571f3,Educação
7789106145b8e7cae6e013ebef0447b1306d9e14,Educação
e35f2d80a19250fed88579c28935c3bc5be308f0,Educação
72f8612a01268767178df750b3be7d371b4d2188,Educação
9fe20fdf09dd638a8939bf047e9e31ce67e135b6,Educação
0eca56051f721410db9e1ddf26b71eb6900794b4,Educação
a17689770aede4bd024ae1fad828badc95740719,Educação
5de8c72be46fa09151e3d110fa2fb484ccc8971e,Educação
34635e1873d8e6851091e36b8012aef773497e5f,Educação
1350c8841f767837c954ece0abad3d79c70a22e6,Educação
38fb6cd165bcc03f7afd2baee7c68814b5c49a2b,Educação
db36b40cce48f36878c5fb5f58f63262416e56ea,Educação
051631ec99edc6ddb9271032fa5c8064b4ba85dc,Educação
